OBJECTID,Nousijamaa,Nimi,Lyhyt_tunn
4985,15,Santavuorentie,H1679
4986,89,Santavuorentie,H1678
4987,79,Santerlantie,H3273
4988,361,Santerlantie,H3274
4989,131,Saramäentie,H2267
4990,73,Sarkapolku,V1444
4991,44,Sarkapolku,V1445
4992,327,Sarpapolku,H4132
4993,44,Sarpapolku,H4131
4994,33,Sarvastonkaari,H4127
4995,193,Sarvastonkaari,H4128
4996,16,Sarvvikinportti,Ki0201
4997,2,Sarvvikinportti,Ki0202
4998,9,Sarvvikintie,Ki0255
4999,8,Sarvvikintie,Ki0256
5000,67,Satakielenaukio,V8810
5001,8,Satakielenaukio,V8812
5002,1,Satamakaari,H4670
5003,72,Satamakaari,H4606
5004,2,Sataman portti C,H4633
5005,0,Satamasaarentie,H4921
5006,0,Satamasaarentie,H4580
5007,2,Satamasaarentie,H4579
5008,660,Sateentie,E2010
